,state,county,Risk,county,,,,0
486,Georgia,Mitchell,0.439230472,Mitchell,,,,0.439230472
487,Georgia,Monroe,0.476146758,Monroe,,,,0.476146758
488,Georgia,Montgomery,0.478024453,Montgomery,,,,0.478024453
489,Georgia,Morgan,0.475970805,Morgan,,,,0.475970805
490,Georgia,Murray,0.43268469,Murray,,,,0.43268469
491,Georgia,Muscogee,0.478964806,Muscogee,,,,0.478964806
492,Georgia,Newton,0.535785258,Newton,,,,0.535785258
493,Georgia,Oconee,0.448705971,Oconee,,,,0.448705971
494,Georgia,Oglethorpe,0.512472212,Oglethorpe,,,,0.512472212
495,Georgia,Paulding,0.420156956,Paulding,,,,0.420156956
496,Georgia,Peach,0.523781776,Peach,,,,0.523781776
497,Georgia,Pickens,0.43280682,Pickens,,,,0.43280682
498,Georgia,Pierce,0.557379603,Pierce,,,,0.557379603
499,Georgia,Pike,0.359254599,Pike,,,,0.359254599
500,Georgia,Polk,0.375162512,Polk,,,,0.375162512
501,Georgia,Pulaski,0.644640923,Pulaski,,,,0.644640923
502,Georgia,Putnam,0.631774962,Putnam,,,,0.631774962
503,Georgia,Quitman,0.65691328,Quitman,,,,0.65691328
504,Georgia,Rabun,0.549238622,Rabun,,,,0.549238622
505,Georgia,Randolph,0.553323507,Randolph,,,,0.553323507
506,Georgia,Richmond,0.542106569,Richmond,,,,0.542106569
507,Georgia,Rockdale,0.4672122,Rockdale,,,,0.4672122
508,Georgia,Schley,0.410502493,Schley,,,,0.410502493
509,Georgia,Screven,0.539548397,Screven,,,,0.539548397
510,Georgia,Seminole,0.509288788,Seminole,,,,0.509288788
511,Georgia,Spalding,0.496536165,Spalding,,,,0.496536165
512,Georgia,Stephens,0.425876051,Stephens,,,,0.425876051
513,Georgia,Stewart,0.587606907,Stewart,,,,0.587606907
514,Georgia,Sumter,0.532069325,Sumter,,,,0.532069325
515,Georgia,Talbot,0.721772254,Talbot,,,,0.721772254
516,Georgia,Taliaferro,0.644743681,Taliaferro,,,,0.644743681
517,Georgia,Tattnall,0.565997303,Tattnall,,,,0.565997303
518,Georgia,Taylor,0.54352659,Taylor,,,,0.54352659
519,Georgia,Telfair,0.530909717,Telfair,,,,0.530909717
520,Georgia,Terrell,0.515886068,Terrell,,,,0.515886068
521,Georgia,Thomas,0.461924314,Thomas,,,,0.461924314
522,Georgia,Tift,0.434624076,Tift,,,,0.434624076
523,Georgia,Toombs,0.404172808,Toombs,,,,0.404172808
524,Georgia,Towns,0.590751052,Towns,,,,0.590751052
525,Georgia,Treutlen,0.428387791,Treutlen,,,,0.428387791
526,Georgia,Troup,0.415684998,Troup,,,,0.415684998
527,Georgia,Turner,0.525889456,Turner,,,,0.525889456
528,Georgia,Twiggs,0.701254964,Twiggs,,,,0.701254964
529,Georgia,Union,0.596628606,Union,,,,0.596628606
530,Georgia,Upson,0.500594079,Upson,,,,0.500594079
531,Georgia,Walker,0.513671935,Walker,,,,0.513671935
532,Georgia,Walton,0.405708432,Walton,,,,0.405708432
533,Georgia,Ware,0.453703105,Ware,,,,0.453703105
534,Georgia,Warren,0.643719733,Warren,,,,0.643719733
535,Georgia,Washington,0.611085176,Washington,,,,0.611085176
536,Georgia,Wayne,0.386184156,Wayne,,,,0.386184156
537,Georgia,Webster,0.550583661,Webster,,,,0.550583661
538,Georgia,Wheeler,0.549583852,Wheeler,,,,0.549583852
539,Georgia,White,0.477607727,White,,,,0.477607727
540,Georgia,Whitfield,0.313028574,Whitfield,,,,0.313028574
541,Georgia,Wilcox,0.646976709,Wilcox,,,,0.646976709
542,Georgia,Wilkes,0.588407695,Wilkes,,,,0.588407695
543,Georgia,Wilkinson,0.507592618,Wilkinson,,,,0.507592618
544,Georgia,Worth,0.682174087,Worth,,,,0.682174087
545,Hawaii,Hawaii,0.568736911,Hawaii,,,,0.568736911
546,Hawaii,Honolulu,0.628166318,Honolulu,,,,0.628166318
547,Hawaii,Kalawao,0.710017741,Kalawao,,,,0.710017741
548,Hawaii,Kauai,0.526801586,Kauai,,,,0.526801586
549,Hawaii,Maui,0.483621329,Maui,,,,0.483621329
550,Idaho,Ada,0.376192063,Ada,,,,0.376192063
551,Idaho,Adams,0.528493345,Adams,,,,0.528493345
552,Idaho,Bannock,0.40275842,Bannock,,,,0.40275842
553,Idaho,Bear,0.311198384,Bear,,,,0.311198384
554,Idaho,Benewah,0.439969301,Benewah,,,,0.439969301
555,Idaho,Bingham,0.311880976,Bingham,,,,0.311880976
556,Idaho,Blaine,0.27943328,Blaine,,,,0.27943328
557,Idaho,Boise,0.633767724,Boise,,,,0.633767724
558,Idaho,Bonner,0.485995054,Bonner,,,,0.485995054
559,Idaho,Bonneville,0.255944848,Bonneville,,,,0.255944848
560,Idaho,Boundary,0.405189782,Boundary,,,,0.405189782
561,Idaho,Butte,0.505747378,Butte,,,,0.505747378
562,Idaho,Camas,0.391700417,Camas,,,,0.391700417
563,Idaho,Canyon,0.259992242,Canyon,,,,0.259992242
564,Idaho,Caribou,0.401879132,Caribou,,,,0.401879132
565,Idaho,Cassia,0.229810998,Cassia,,,,0.229810998
566,Idaho,Clark,0.233884081,Clark,,,,0.233884081
567,Idaho,Clearwater,0.608285964,Clearwater,,,,0.608285964
568,Idaho,Custer,0.609243393,Custer,,,,0.609243393
569,Idaho,Elmore,0.341871202,Elmore,,,,0.341871202
570,Idaho,Franklin,0.249375731,Franklin,,,,0.249375731
571,Idaho,Fremont,0.320849538,Fremont,,,,0.320849538
572,Idaho,Gem,0.446815968,Gem,,,,0.446815968
573,Idaho,Gooding,0.267843366,Gooding,,,,0.267843366
574,Idaho,Idaho,0.532558501,Idaho,,,,0.532558501
575,Idaho,Jefferson,0.234529421,Jefferson,,,,0.234529421
576,Idaho,Jerome,0.215902194,Jerome,,,,0.215902194
577,Idaho,Kootenai,0.515588403,Kootenai,,,,0.515588403
578,Idaho,Latah,0.46579808,Latah,,,,0.46579808
579,Idaho,Lemhi,0.55914712,Lemhi,,,,0.55914712
580,Idaho,Lewis,0.523726165,Lewis,,,,0.523726165
581,Idaho,Lincoln,0.241777018,Lincoln,,,,0.241777018
582,Idaho,Madison,0.275236309,Madison,,,,0.275236309
583,Idaho,Minidoka,0.298790753,Minidoka,,,,0.298790753
584,Idaho,Nez,0.575200021,Nez,,,,0.575200021
585,Idaho,Oneida,0.32256335,Oneida,,,,0.32256335
586,Idaho,Owyhee,0.355085075,Owyhee,,,,0.355085075
587,Idaho,Payette,0.369184554,Payette,,,,0.369184554
588,Idaho,Power,0.235897094,Power,,,,0.235897094
589,Idaho,Shoshone,0.443986803,Shoshone,,,,0.443986803
590,Idaho,Teton,0.367488474,Teton,,,,0.367488474
591,Idaho,Twin,0.253825426,Twin,,,,0.253825426
592,Idaho,Valley,0.465986758,Valley,,,,0.465986758
593,Idaho,Washington,0.387344807,Washington,,,,0.387344807
594,Illinois,Adams,0.519583941,Adams,,,,0.519583941
595,Illinois,Alexander,0.524443865,Alexander,,,,0.524443865
596,Illinois,Bond,0.478355467,Bond,,,,0.478355467
597,Illinois,Boone,0.389896393,Boone,,,,0.389896393
598,Illinois,Brown,0.447087467,Brown,,,,0.447087467
599,Illinois,Bureau,0.489833474,Bureau,,,,0.489833474
600,Illinois,Calhoun,0.61380583,Calhoun,,,,0.61380583
601,Illinois,Carroll,0.480821699,Carroll,,,,0.480821699
602,Illinois,Cass,0.317089498,Cass,,,,0.317089498
603,Illinois,Champaign,0.484972239,Champaign,,,,0.484972239
604,Illinois,Christian,0.538598955,Christian,,,,0.538598955
605,Illinois,Clark,0.501441061,Clark,,,,0.501441061
606,Illinois,Clay,0.467102468,Clay,,,,0.467102468
607,Illinois,Clinton,0.581356525,Clinton,,,,0.581356525
608,Illinois,Coles,0.557382226,Coles,,,,0.557382226
609,Illinois,Cook,0.524409115,Cook,,,,0.524409115
610,Illinois,Crawford,0.540457308,Crawford,,,,0.540457308
611,Illinois,Cumberland,0.622646153,Cumberland,,,,0.622646153
612,Illinois,DeKalb,0.422258765,DeKalb,,,,0.422258765
613,Illinois,De,0.541214228,De,,,,0.541214228
614,Illinois,Douglas,0.37960723,Douglas,,,,0.37960723
615,Illinois,DuPage,0.481519997,DuPage,,,,0.481519997
616,Illinois,Edgar,0.511637628,Edgar,,,,0.511637628
617,Illinois,Edwards,0.522705913,Edwards,,,,0.522705913
618,Illinois,Effingham,0.502105832,Effingham,,,,0.502105832
619,Illinois,Fayette,0.512551486,Fayette,,,,0.512551486
620,Illinois,Ford,0.432462633,Ford,,,,0.432462633
621,Illinois,Franklin,0.514808595,Franklin,,,,0.514808595
622,Illinois,Fulton,0.538734078,Fulton,,,,0.538734078
623,Illinois,Gallatin,0.604626477,Gallatin,,,,0.604626477
624,Illinois,Greene,0.509321809,Greene,,,,0.509321809
625,Illinois,Grundy,0.358767867,Grundy,,,,0.358767867
626,Illinois,Hamilton,0.629540026,Hamilton,,,,0.629540026
627,Illinois,Hancock,0.51297617,Hancock,,,,0.51297617
628,Illinois,Hardin,0.584503055,Hardin,,,,0.584503055
629,Illinois,Henderson,0.612580657,Henderson,,,,0.612580657
630,Illinois,Henry,0.563543022,Henry,,,,0.563543022
631,Illinois,Iroquois,0.467952251,Iroquois,,,,0.467952251
632,Illinois,Jackson,0.545350909,Jackson,,,,0.545350909
633,Illinois,Jasper,0.497372866,Jasper,,,,0.497372866
634,Illinois,Jefferson,0.493923604,Jefferson,,,,0.493923604
635,Illinois,Jersey,0.591414273,Jersey,,,,0.591414273
636,Illinois,Jo,0.555371106,Jo,,,,0.555371106
637,Illinois,Johnson,0.514539421,Johnson,,,,0.514539421
638,Illinois,Kane,0.344795942,Kane,,,,0.344795942
639,Illinois,Kankakee,0.459731221,Kankakee,,,,0.459731221
640,Illinois,Kendall,0.383231401,Kendall,,,,0.383231401
641,Illinois,Knox,0.594427586,Knox,,,,0.594427586
642,Illinois,Lake,0.408309937,Lake,,,,0.408309937
643,Illinois,LaSalle,0.524263978,LaSalle,,,,0.524263978
644,Illinois,Lawrence,0.590351641,Lawrence,,,,0.590351641
645,Illinois,Lee,0.47911796,Lee,,,,0.47911796
646,Illinois,Livingston,0.430856645,Livingston,,,,0.430856645
647,Illinois,Logan,0.596379519,Logan,,,,0.596379519
648,Illinois,McDonough,0.608261168,McDonough,,,,0.608261168
649,Illinois,McHenry,0.457639724,McHenry,,,,0.457639724
650,Illinois,McLean,0.539996505,McLean,,,,0.539996505
651,Illinois,Macon,0.560303211,Macon,,,,0.560303211
652,Illinois,Macoupin,0.576491356,Macoupin,,,,0.576491356
653,Illinois,Madison,0.562370181,Madison,,,,0.562370181
654,Illinois,Marion,0.549428046,Marion,,,,0.549428046
655,Illinois,Marshall,0.568289995,Marshall,,,,0.568289995
656,Illinois,Mason,0.52514869,Mason,,,,0.52514869
657,Illinois,Massac,0.699391782,Massac,,,,0.699391782
658,Illinois,Menard,0.502323687,Menard,,,,0.502323687
659,Illinois,Mercer,0.532918096,Mercer,,,,0.532918096
660,Illinois,Monroe,0.565327168,Monroe,,,,0.565327168
661,Illinois,Montgomery,0.562725723,Montgomery,,,,0.562725723
662,Illinois,Morgan,0.573404074,Morgan,,,,0.573404074
663,Illinois,Moultrie,0.416401595,Moultrie,,,,0.416401595
664,Illinois,Ogle,0.426112741,Ogle,,,,0.426112741
665,Illinois,Peoria,0.500160336,Peoria,,,,0.500160336
666,Illinois,Perry,0.471218616,Perry,,,,0.471218616
667,Illinois,Piatt,0.623091459,Piatt,,,,0.623091459
668,Illinois,Pike,0.468781203,Pike,,,,0.468781203
669,Illinois,Pope,0.626209438,Pope,,,,0.626209438
670,Illinois,Pulaski,0.673250556,Pulaski,,,,0.673250556
671,Illinois,Putnam,0.489292681,Putnam,,,,0.489292681
672,Illinois,Randolph,0.491360337,Randolph,,,,0.491360337
673,Illinois,Richland,0.543985724,Richland,,,,0.543985724
674,Illinois,Rock,0.535554171,Rock,,,,0.535554171
675,Illinois,St.,0.546673119,St.,,,,0.546673119
676,Illinois,Saline,0.544968367,Saline,,,,0.544968367
677,Illinois,Sangamon,0.567035019,Sangamon,,,,0.567035019
678,Illinois,Schuyler,0.669709265,Schuyler,,,,0.669709265
679,Illinois,Scott,0.515749454,Scott,,,,0.515749454
680,Illinois,Shelby,0.54431659,Shelby,,,,0.54431659
681,Illinois,Stark,0.456398189,Stark,,,,0.456398189
682,Illinois,Stephenson,0.554440379,Stephenson,,,,0.554440379
683,Illinois,Tazewell,0.526088774,Tazewell,,,,0.526088774
684,Illinois,Union,0.546937704,Union,,,,0.546937704
685,Illinois,Vermilion,0.549155235,Vermilion,,,,0.549155235
686,Illinois,Wabash,0.534575105,Wabash,,,,0.534575105
687,Illinois,Warren,0.56949836,Warren,,,,0.56949836
688,Illinois,Washington,0.547684371,Washington,,,,0.547684371
689,Illinois,Wayne,0.568044186,Wayne,,,,0.568044186
690,Illinois,White,0.480953544,White,,,,0.480953544
691,Illinois,Whiteside,0.473014444,Whiteside,,,,0.473014444
692,Illinois,Will,0.421853036,Will,,,,0.421853036
693,Illinois,Williamson,0.535594046,Williamson,,,,0.535594046
694,Illinois,Winnebago,0.528380394,Winnebago,,,,0.528380394
695,Illinois,Woodford,0.531497002,Woodford,,,,0.531497002
696,Indiana,Adams,0.360714614,Adams,,,,0.360714614
697,Indiana,Allen,0.425100774,Allen,,,,0.425100774
698,Indiana,Bartholomew,0.500276625,Bartholomew,,,,0.500276625
699,Indiana,Benton,0.555074811,Benton,,,,0.555074811
700,Indiana,Blackford,0.676945865,Blackford,,,,0.676945865
701,Indiana,Boone,0.484161794,Boone,,,,0.484161794
702,Indiana,Brown,0.597963035,Brown,,,,0.597963035
703,Indiana,Carroll,0.52320075,Carroll,,,,0.52320075
704,Indiana,Cass,0.523235559,Cass,,,,0.523235559
705,Indiana,Clark,0.542341053,Clark,,,,0.542341053
706,Indiana,Clay,0.574820161,Clay,,,,0.574820161
707,Indiana,Clinton,0.465590417,Clinton,,,,0.465590417
708,Indiana,Crawford,0.569934607,Crawford,,,,0.569934607
709,Indiana,Daviess,0.326489151,Daviess,,,,0.326489151
710,Indiana,Dearborn,0.508733809,Dearborn,,,,0.508733809
711,Indiana,Decatur,0.509562552,Decatur,,,,0.509562552
712,Indiana,DeKalb,0.469200701,DeKalb,,,,0.469200701
713,Indiana,Delaware,0.557671905,Delaware,,,,0.557671905
714,Indiana,Dubois,0.476581335,Dubois,,,,0.476581335
715,Indiana,Elkhart,0.317190796,Elkhart,,,,0.317190796
716,Indiana,Fayette,0.527759612,Fayette,,,,0.527759612
717,Indiana,Floyd,0.593070865,Floyd,,,,0.593070865
718,Indiana,Fountain,0.587012231,Fountain,,,,0.587012231
719,Indiana,Franklin,0.548982561,Franklin,,,,0.548982561
720,Indiana,Fulton,0.47981599,Fulton,,,,0.47981599
721,Indiana,Gibson,0.493192971,Gibson,,,,0.493192971
722,Indiana,Grant,0.586191833,Grant,,,,0.586191833
723,Indiana,Greene,0.517666101,Greene,,,,0.517666101
724,Indiana,Hamilton,0.499180436,Hamilton,,,,0.499180436
725,Indiana,Hancock,0.567305505,Hancock,,,,0.567305505
726,Indiana,Harrison,0.525826037,Harrison,,,,0.525826037
727,Indiana,Hendricks,0.514797807,Hendricks,,,,0.514797807
728,Indiana,Henry,0.514425874,Henry,,,,0.514425874
729,Indiana,Howard,0.570903718,Howard,,,,0.570903718
730,Indiana,Huntington,0.538648605,Huntington,,,,0.538648605
731,Indiana,Jackson,0.48209703,Jackson,,,,0.48209703
732,Indiana,Jasper,0.512708724,Jasper,,,,0.512708724
733,Indiana,Jay,0.596720278,Jay,,,,0.596720278
734,Indiana,Jefferson,0.510356605,Jefferson,,,,0.510356605
735,Indiana,Jennings,0.579529881,Jennings,,,,0.579529881
736,Indiana,Johnson,0.437269658,Johnson,,,,0.437269658
737,Indiana,Knox,0.557706118,Knox,,,,0.557706118
738,Indiana,Kosciusko,0.437440693,Kosciusko,,,,0.437440693
739,Indiana,LaGrange,0.279031336,LaGrange,,,,0.279031336
740,Indiana,Lake,0.611939728,Lake,,,,0.611939728
741,Indiana,LaPorte,0.600463569,LaPorte,,,,0.600463569
742,Indiana,Lawrence,0.606013477,Lawrence,,,,0.606013477
743,Indiana,Madison,0.656649172,Madison,,,,0.656649172
744,Indiana,Marion,0.421971112,Marion,,,,0.421971112
745,Indiana,Marshall,0.467284083,Marshall,,,,0.467284083
746,Indiana,Martin,0.51478821,Martin,,,,0.51478821
747,Indiana,Miami,0.497419506,Miami,,,,0.497419506
748,Indiana,Monroe,0.566755295,Monroe,,,,0.566755295
749,Indiana,Montgomery,0.534534752,Montgomery,,,,0.534534752
750,Indiana,Morgan,0.470704049,Morgan,,,,0.470704049
751,Indiana,Newton,0.607743561,Newton,,,,0.607743561
752,Indiana,Noble,0.409549385,Noble,,,,0.409549385
753,Indiana,Ohio,0.495167375,Ohio,,,,0.495167375
754,Indiana,Orange,0.488582611,Orange,,,,0.488582611
755,Indiana,Owen,0.640557528,Owen,,,,0.640557528
756,Indiana,Parke,0.473073334,Parke,,,,0.473073334
757,Indiana,Perry,0.49809286,Perry,,,,0.49809286
758,Indiana,Pike,0.61169064,Pike,,,,0.61169064
759,Indiana,Porter,0.61491853,Porter,,,,0.61491853
760,Indiana,Posey,0.565883577,Posey,,,,0.565883577
761,Indiana,Pulaski,0.44603309,Pulaski,,,,0.44603309
762,Indiana,Putnam,0.474433511,Putnam,,,,0.474433511
763,Indiana,Randolph,0.580925465,Randolph,,,,0.580925465
764,Indiana,Ripley,0.538600147,Ripley,,,,0.538600147
765,Indiana,Rush,0.465315163,Rush,,,,0.465315163
766,Indiana,St.,0.535184622,St.,,,,0.535184622
767,Indiana,Scott,0.523278654,Scott,,,,0.523278654
768,Indiana,Shelby,0.557265997,Shelby,,,,0.557265997
769,Indiana,Spencer,0.47036624,Spencer,,,,0.47036624
770,Indiana,Starke,0.526840329,Starke,,,,0.526840329
771,Indiana,Steuben,0.50643158,Steuben,,,,0.50643158
772,Indiana,Sullivan,0.625307977,Sullivan,,,,0.625307977
773,Indiana,Switzerland,0.665107489,Switzerland,,,,0.665107489
774,Indiana,Tippecanoe,0.467396617,Tippecanoe,,,,0.467396617
775,Indiana,Tipton,0.596220493,Tipton,,,,0.596220493
776,Indiana,Union,0.562586367,Union,,,,0.562586367
777,Indiana,Vanderburgh,0.58730036,Vanderburgh,,,,0.58730036
778,Indiana,Vermillion,0.60840261,Vermillion,,,,0.60840261
779,Indiana,Vigo,0.571702242,Vigo,,,,0.571702242
780,Indiana,Wabash,0.532110095,Wabash,,,,0.532110095
781,Indiana,Warren,0.593544602,Warren,,,,0.593544602
782,Indiana,Warrick,0.585415125,Warrick,,,,0.585415125
783,Indiana,Washington,0.520775974,Washington,,,,0.520775974
784,Indiana,Wayne,0.573029637,Wayne,,,,0.573029637
785,Indiana,Wells,0.448064804,Wells,,,,0.448064804
786,Indiana,White,0.533587098,White,,,,0.533587098
787,Indiana,Whitley,0.524229228,Whitley,,,,0.524229228
788,Iowa,Adair,0.460461676,Adair,,,,0.460461676
789,Iowa,Adams,0.563472211,Adams,,,,0.563472211
790,Iowa,Allamakee,0.463656962,Allamakee,,,,0.463656962
791,Iowa,Appanoose,0.55949074,Appanoose,,,,0.55949074
792,Iowa,Audubon,0.519258857,Audubon,,,,0.519258857
793,Iowa,Benton,0.500880599,Benton,,,,0.500880599
794,Iowa,Black,0.487843126,Black,,,,0.487843126
795,Iowa,Boone,0.485166043,Boone,,,,0.485166043
796,Iowa,Bremer,0.521799624,Bremer,,,,0.521799624
797,Iowa,Buchanan,0.431773007,Buchanan,,,,0.431773007
798,Iowa,Buena,0.228612795,Buena,,,,0.228612795
799,Iowa,Butler,0.473262876,Butler,,,,0.473262876
800,Iowa,Calhoun,0.487776309,Calhoun,,,,0.487776309
801,Iowa,Carroll,0.49291262,Carroll,,,,0.49291262
802,Iowa,Cass,0.390471548,Cass,,,,0.390471548
803,Iowa,Cedar,0.465789884,Cedar,,,,0.465789884
804,Iowa,Cerro,0.493228346,Cerro,,,,0.493228346
805,Iowa,Cherokee,0.559068322,Cherokee,,,,0.559068322
806,Iowa,Chickasaw,0.435162514,Chickasaw,,,,0.435162514
807,Iowa,Clarke,0.304063022,Clarke,,,,0.304063022
808,Iowa,Clay,0.486487389,Clay,,,,0.486487389
809,Iowa,Clayton,0.42913726,Clayton,,,,0.42913726
810,Iowa,Clinton,0.500318289,Clinton,,,,0.500318289
811,Iowa,Crawford,0.291364282,Crawford,,,,0.291364282
812,Iowa,Dallas,0.41151467,Dallas,,,,0.41151467
813,Iowa,Davis,0.348166674,Davis,,,,0.348166674
814,Iowa,Decatur,0.506836891,Decatur,,,,0.506836891
815,Iowa,Delaware,0.416421801,Delaware,,,,0.416421801
816,Iowa,Des,0.557338655,Des,,,,0.557338655
817,Iowa,Dickinson,0.585740924,Dickinson,,,,0.585740924
818,Iowa,Dubuque,0.490896046,Dubuque,,,,0.490896046
819,Iowa,Emmet,0.464823186,Emmet,,,,0.464823186
820,Iowa,Fayette,0.525221825,Fayette,,,,0.525221825
821,Iowa,Floyd,0.447080612,Floyd,,,,0.447080612
822,Iowa,Franklin,0.414799154,Franklin,,,,0.414799154
823,Iowa,Fremont,0.487487674,Fremont,,,,0.487487674
824,Iowa,Greene,0.537012935,Greene,,,,0.537012935
825,Iowa,Grundy,0.48067537,Grundy,,,,0.48067537
826,Iowa,Guthrie,0.464321166,Guthrie,,,,0.464321166
827,Iowa,Hamilton,0.46777308,Hamilton,,,,0.46777308
828,Iowa,Hancock,0.466726243,Hancock,,,,0.466726243
829,Iowa,Hardin,0.526992381,Hardin,,,,0.526992381
830,Iowa,Harrison,0.548800528,Harrison,,,,0.548800528
831,Iowa,Henry,0.41837889,Henry,,,,0.41837889
832,Iowa,Howard,0.417387992,Howard,,,,0.417387992
833,Iowa,Humboldt,0.442293465,Humboldt,,,,0.442293465
834,Iowa,Ida,0.460820407,Ida,,,,0.460820407
835,Iowa,Iowa,0.457535952,Iowa,,,,0.457535952
836,Iowa,Jackson,0.434085071,Jackson,,,,0.434085071
837,Iowa,Jasper,0.43833217,Jasper,,,,0.43833217
838,Iowa,Jefferson,0.557105899,Jefferson,,,,0.557105899
839,Iowa,Johnson,0.433202654,Johnson,,,,0.433202654
840,Iowa,Jones,0.438313365,Jones,,,,0.438313365
841,Iowa,Keokuk,0.471715182,Keokuk,,,,0.471715182
842,Iowa,Kossuth,0.474316031,Kossuth,,,,0.474316031
843,Iowa,Lee,0.533914506,Lee,,,,0.533914506
844,Iowa,Linn,0.451855332,Linn,,,,0.451855332
845,Iowa,Louisa,0.322562188,Louisa,,,,0.322562188
846,Iowa,Lucas,0.500467002,Lucas,,,,0.500467002
847,Iowa,Lyon,0.415545732,Lyon,,,,0.415545732
848,Iowa,Madison,0.491042852,Madison,,,,0.491042852
849,Iowa,Mahaska,0.405985475,Mahaska,,,,0.405985475
850,Iowa,Marion,0.424586564,Marion,,,,0.424586564
851,Iowa,Marshall,0.269927323,Marshall,,,,0.269927323
852,Iowa,Mills,0.378810614,Mills,,,,0.378810614
853,Iowa,Mitchell,0.414132029,Mitchell,,,,0.414132029
854,Iowa,Monona,0.506153524,Monona,,,,0.506153524
855,Iowa,Monroe,0.433544368,Monroe,,,,0.433544368
856,Iowa,Montgomery,0.402910233,Montgomery,,,,0.402910233
857,Iowa,Muscatine,0.33608973,Muscatine,,,,0.33608973
858,Iowa,O'Brien,0.374465466,O'Brien,,,,0.374465466
859,Iowa,Osceola,0.321311951,Osceola,,,,0.321311951
860,Iowa,Page,0.506274819,Page,,,,0.506274819
861,Iowa,Palo,0.504912972,Palo,,,,0.504912972
862,Iowa,Plymouth,0.415056974,Plymouth,,,,0.415056974
863,Iowa,Pocahontas,0.492603719,Pocahontas,,,,0.492603719
864,Iowa,Polk,0.390865982,Polk,,,,0.390865982
865,Iowa,Pottawattamie,0.447367638,Pottawattamie,,,,0.447367638
866,Iowa,Poweshiek,0.463205725,Poweshiek,,,,0.463205725
867,Iowa,Ringgold,0.463460952,Ringgold,,,,0.463460952
868,Iowa,Sac,0.535048366,Sac,,,,0.535048366
869,Iowa,Scott,0.434896082,Scott,,,,0.434896082
870,Iowa,Shelby,0.508894742,Shelby,,,,0.508894742
871,Iowa,Sioux,0.358075857,Sioux,,,,0.358075857
872,Iowa,Story,0.488194376,Story,,,,0.488194376
873,Iowa,Tama,0.362126857,Tama,,,,0.362126857
874,Iowa,Taylor,0.378855795,Taylor,,,,0.378855795
875,Iowa,Union,0.527332902,Union,,,,0.527332902
876,Iowa,Van,0.373251915,Van,,,,0.373251915
877,Iowa,Wapello,0.491864473,Wapello,,,,0.491864473
878,Iowa,Warren,0.470657855,Warren,,,,0.470657855
879,Iowa,Washington,0.36691612,Washington,,,,0.36691612
880,Iowa,Wayne,0.499954909,Wayne,,,,0.499954909
881,Iowa,Webster,0.430103451,Webster,,,,0.430103451
882,Iowa,Winnebago,0.436709672,Winnebago,,,,0.436709672
883,Iowa,Winneshiek,0.562803209,Winneshiek,,,,0.562803209
884,Iowa,Woodbury,0.255393565,Woodbury,,,,0.255393565
885,Iowa,Worth,0.505773485,Worth,,,,0.505773485
886,Iowa,Wright,0.35374701,Wright,,,,0.35374701
887,Kansas,Allen,0.507910132,Allen,,,,0.507910132
888,Kansas,Anderson,0.416636795,Anderson,,,,0.416636795
889,Kansas,Atchison,0.569284618,Atchison,,,,0.569284618
890,Kansas,Barber,0.419660449,Barber,,,,0.419660449
891,Kansas,Barton,0.359527022,Barton,,,,0.359527022
892,Kansas,Bourbon,0.41639173,Bourbon,,,,0.41639173
893,Kansas,Brown,0.414980203,Brown,,,,0.414980203
894,Kansas,Butler,0.474550545,Butler,,,,0.474550545
895,Kansas,Chase,0.535986602,Chase,,,,0.535986602
896,Kansas,Chautauqua,0.519917488,Chautauqua,,,,0.519917488
897,Kansas,Cherokee,0.558048785,Cherokee,,,,0.558048785
898,Kansas,Cheyenne,0.475489229,Cheyenne,,,,0.475489229
899,Kansas,Clark,0.41409725,Clark,,,,0.41409725
900,Kansas,Clay,0.445892364,Clay,,,,0.445892364
901,Kansas,Cloud,0.465126902,Cloud,,,,0.465126902
902,Kansas,Coffey,0.515550911,Coffey,,,,0.515550911
903,Kansas,Comanche,0.362340927,Comanche,,,,0.362340927
904,Kansas,Cowley,0.429087341,Cowley,,,,0.429087341
905,Kansas,Crawford,0.482601136,Crawford,,,,0.482601136
906,Kansas,Decatur,0.545312703,Decatur,,,,0.545312703
907,Kansas,Dickinson,0.480493963,Dickinson,,,,0.480493963
908,Kansas,Doniphan,0.500483692,Doniphan,,,,0.500483692
909,Kansas,Douglas,0.481278181,Douglas,,,,0.481278181
910,Kansas,Edwards,0.468548208,Edwards,,,,0.468548208
911,Kansas,Elk,0.630132794,Elk,,,,0.630132794
912,Kansas,Ellis,0.439940393,Ellis,,,,0.439940393
913,Kansas,Ellsworth,0.487829864,Ellsworth,,,,0.487829864
914,Kansas,Finney,0.213264689,Finney,,,,0.213264689
915,Kansas,Ford,0.206943914,Ford,,,,0.206943914
916,Kansas,Franklin,0.378555298,Franklin,,,,0.378555298
917,Kansas,Geary,0.242803529,Geary,,,,0.242803529
918,Kansas,Gove,0.447918177,Gove,,,,0.447918177
919,Kansas,Graham,0.583564699,Graham,,,,0.583564699
920,Kansas,Grant,0.20760338,Grant,,,,0.20760338
921,Kansas,Gray,0.260755092,Gray,,,,0.260755092
922,Kansas,Greeley,0.305112451,Greeley,,,,0.305112451
923,Kansas,Greenwood,0.563358068,Greenwood,,,,0.563358068
924,Kansas,Hamilton,0.224152118,Hamilton,,,,0.224152118
925,Kansas,Harper,0.397522002,Harper,,,,0.397522002
926,Kansas,Harvey,0.43272385,Harvey,,,,0.43272385
